source_id,hotel_name,stay_date,hotel_stars,traveler_type,reviewer_country,rating_score,title,pos_text,neg_text
5ea109b76c67aef5a1e14591397854b3,PURO Wrocław Stare Miasto,September 2025,3,Couple,Germany,6.0,"Excellent staff, modern, central hotel but poor sound insulation for Friday DJ sets.","Modern and nicely designed hotel with very friendly, supportive and professional staff. Central location and paid parking on site - which
made arrival very convenient. Good communication on the phone too.","What put a dent in the one night stay was the Friday DJ set (organized by the hotel itself) that ended at 22.00. We had a room on the 3rd floor with windows facing the hotels yard and the DJ set was so loud, that even with closed windows you could just hear loud music in the room. Not just the bass even, the set. As someone who was looking to rest up in the evening after the day of travel - needles to say I was upset about but a) too tired to go downstairs and make this my problem b) the set wouldn’t be stopped just because one person can’t rest up. I informed reception next day that it really wasn’t ok."
39e9e642079b2a99ff23bdd9d20e2a83,PURO Wrocław Stare Miasto,August 2025,3,Couple,United Kingdom,6.0,Weekend trip to Wroclaw,"The bed was comfortable. The hotel was in a great location, there are some lovely vars and restaurants nearby and only a few minutesxwalk tontgexsquare. The decor was pleasant and tge hotel was clean. There is a beautiful garden area which is very peaceful. The staff were very friendly and helpful. There was a good selection for breakfast. Great to have free use of the drinks machine in the reception area.","Everything in the room is controlled by a tablet, in the first room we went in the tablet did not work properly so we had no air conditioning and we were extremely hot in the night. The staff were very helpful and we changed rooms which was better. The air conditioning definitely worked better (especially on night 3) however the bathroom underfloor heating didn't work in either room meaning the floor of the toilet and sink area stayed wet too.
Even the do not disturb function didn't work on either tablet, we just got an error message."
3f12b1c9d0cfd1f64695122a8abf0ba4,PURO Wrocław Stare Miasto,June 2025,3,Group,Poland,6.0,Puro Wrocław - good 3*,"Very nicely furnished rooms, modern, although not very spacious",
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,March 2025,3,Family,Poland,5.0,Passable,"Helpful staff, comfortable room","Hotel parking is not available if you arrive later. Despite confirmation of parking, which is an important factor for me when choosing a hotel, I was unable to use it.
Breakfast is poor for a hotel at this price. This is the longest breakfast buffet among hotels of this brand in Poland. I ordered an a la carte dish which was cold."
ae31afb4011d10227582d48ca4cc0724,PURO Wrocław Stare Miasto,November 2024,3,Group,United States,6.0,Pleasant,Was modern and in good location,The classic twin room is too small not enough room to have your suitcase open and fit in room.
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,November 2024,3,Family,Poland,5.0,Passable,Location and general atmosphere,Cost of parking and breakfast
13bc238f483c6f7a5e0326a7a69ee41d,PURO Wrocław Stare Miasto,July 2024,3,Couple,Poland,5.0,There are better facilities,"Very good breakfast, delicious tartare",Loudly ! Every time we are there is some kind of party until 11pm. The rooms are noisy and you can't rest.
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,September 2024,3,Couple,Switzerland,5.0,Passable,"Overheated room with air con which could not cope with the heat and difficult to understand why we have to pay for lactose free cappuccino at breakfast, not sure to understand why sensitive people to lactose should be penalized.",
7a6d75e3e43b70a521b0fc4bf742f038,PURO Wrocław Stare Miasto,July 2024,3,Couple,Australia,6.0,Cooling issue spoilt an otherwise very good stay,Excellent location,Non existent air conditioning
83683eb8e54bdc684c42a26c5cfce41f,PURO Wrocław Stare Miasto,August 2024,3,Group,Italy,5.0,I wouldn't go back.,Just the location and the very very kind staff.,"The air conditioning was non-existent, it was very hot, they gave me a fan. There wasn't even a kettle in the room. The pillows were unsuitable (they're always uncomfortable, but these were even more so!) and the bed was soft and uncomfortable (I got a backache). When you shower the room becomes incredibly humid. I didn't sleep for basically 3 nights."
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,July 2024,3,Family,Greece,5.0,Passable,Room tech,Missed cleaning our room on morning hours and couldn't do it later
ae31afb4011d10227582d48ca4cc0724,PURO Wrocław Stare Miasto,July 2024,3,Family,Netherlands,6.0,Pleasant,Location and facilities,The air conditioning did not work in many rooms
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,June 2024,3,Couple,Switzerland,5.0,Passable,Hotel in a great location. Close to everything.,"Water from the air conditioner dripped onto our heads at night.
4* hotel, but there is no fridge or slippers in the standard room."
b836eccf2b7fa544aa600be79e897cfd,PURO Wrocław Stare Miasto,June 2024,3,Couple,Poland,6.0,I expected more...,"- great location (for those traveling by car, I recommend the NFM parking lot)
- very nice, helpful service
- cleanliness
- free access to a coffee machine with good coffee","- non-functioning air conditioning (on the plus side, after reporting the problem in the evening we at least received a fan)
- not very comfortable bed and pillows + very warm duvet, not suitable for the season
- the aquarium bathroom is ill-conceived: water floods the floor when taking a shower, only overhead lighting, which makes it difficult to apply makeup"
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,May 2024,3,Family,Belarus,5.0,Passable,"The staff and location of the hotel are wonderful.
There is no need to pay for the animal.
There is indoor parking nearby that is much cheaper than at the hotel.","The idea of controlling rooms via a smart home has been implemented extremely poorly.
In our case, the air conditioner did not work (settings on the tablet, windows and doors closed - nothing helped).
At the same time, the bed is incredibly soft with a very warm blanket on a hot day. As you can imagine, it was impossible to sleep.
Also, the main light in the room did not turn on for more than 2 seconds, after which it automatically went out.
The lighting in the toilet is activated automatically when movement is detected. But the problem is that the toilet walls are glass. So if your dog moves near the toilet at night, the light comes on. This cannot be turned off."
3fdc87603eb7d731964d0eaad58fd182,PURO Wrocław Stare Miasto,April 2024,3,Family,Poland,5.0,We definitely won't be back,A plus for the location.,"Cons:
- very small rooms, lack of space,
- small bathroom, poorly constructed, because the shower immediately spills water all over the surface
- no bathrobes, slippers
- uncomfortable beds, very soft pillows
- poor breakfast - especially for this standard of hotel. No products for allergy sufferers. The staff does not know what the ingredients of the products displayed on the buffet are."
f9f07df5446bc7f0dfb4863e5f9fad01,PURO Wrocław Stare Miasto,April 2024,3,Family,Germany,6.0,The price-performance ratio leaves much to be desired.,The breakfast and the location of the hotel.,"We stayed at the hotel for 5 nights and not once was the room cleaned or the garbage disposed of, despite pointing this out at reception. We had to dispose of the garbage ourselves every two days. We had to ask if they could provide us with another roll of toilet paper. On the day of departure, we were offered a concession and were to be reimbursed amount X, but unfortunately, four weeks later, we have not received a refund. We are very disappointed about this."
83a0f2aae55aa0ed3b3bb160e8c3b176,PURO Wrocław Stare Miasto,March 2024,3,Family,Poland,6.0,"I won't go back there, Puro yes, but not in Wro","location, cosmetics","I was there 10 years ago and nothing has changed, Puro in Poznań is much better. Christmas breakfast - for PLN 300 for 4 people ... around the corner for half the price and great flavors. small rooms, no kettle in the room, no bottle opener"
97f96f0bc54f13aa775b601cf4b40194,PURO Wrocław Stare Miasto,January 2024,3,Couple,Poland,6.0,A Beautiful Object with Wasted Potential,"Location, decor, architecture of the facility","Beautiful facility and location, but I have the impression that everyone works there as a punishment. Well, maybe apart from the lady at the reception who welcomed us and the gentleman from room service. The organization in the restaurant is completely broken. Every second thing was missing at breakfast, the staff was wandering around the room with grimacing faces, not noticing that basic products were missing from the buffet. Drawing attention causes reactions, but with great grace, and even at that moment there is no smile on the faces. The preparation time for a meal from the breakfast menu was so long that we lost our hunger.

I would like to emphasize that the problem does not concern one waiter or waitress. The atmosphere was as if someone had just been killed, and what's more, it was probably the hotel guests who were the killers.

If a fish rots from the head down, then the head is in a state of complete decomposition.

Hotels in large cities fall into two categories.
1. It was great, next time I won't look for anything else.
2. It was okay, but I definitely won't be back. but how to do it to remember it.

This is the second category.

NOTE: The rooms have bathroom architecture that requires a couple traveling together to be in a state of mind where they can use the toilet next to each other. This may be a problem for some.

Aaa... and to this day I don't know what it means""The poached eggs are gone but they are still fried"" in the context of a meal made fresh and ordered from the menu. What ended there? Water in the pot? Well, it's an egg if it can be fried."
dac48ec21be486c961a7c1f9a8df81bb,PURO Wrocław Stare Miasto,January 2024,3,Couple,Poland,6.0,Great location but the hotel itself was a bit of a disappointment,"Very good location, nice and helpful staff, quite well soundproofed, comfortable bed.","Very cold room: unable to adjust room temperature to suit your needs - unfortunately, despite increasing the heat level the temperature still remained the same - very cold. Blackout curtains. No wardrobe/instead of a wardrobe, a few hangers and 3 small, completely darkened shelves. The bathroom is literally in the room, separated only by a smoked glass window and a curtain, which means you can hear everything from there. The shower was open to the bathroom, literally flooding it, the water was so heavily chlorinated that the smell of chlorine lingered in the room for a very long time, and at the same time there was no way to air the room. No possibility to use the offer of streaming services despite the information provided on Booking.com"
9de4cc73d4d29a34304223346f764dd7,PURO Wrocław Stare Miasto,January 2024,3,Couple,Spain,6.0,Basic but nice.,"The highlight of my stay was undoubtedly the hotel's exceptional customer service. The staff members were not only friendly but also went out of their way to assist with any inquiries or requests I had. Their genuine willingness to help created a welcoming atmosphere that enhanced my overall stay.

The cleanliness of the hotel was another notable aspect. The attention to detail in maintaining a spotless environment did not go unnoticed. Whether it was the lobby, the corridors, or my room, everything was impeccably clean, contributing to a sense of comfort and well-being.

The comfort of the bed was exceptional. After a day of exploring the city, sinking into the plush mattress was a blissful experience. The quality of the bedding and pillows added to the overall coziness, ensuring a restful night's sleep.","One of the disappointments was the value for money concerning toiletries. The limited selection provided in the room did not align with the hotel's pricing. Guests typically expect a more extensive array of toiletries, and this aspect felt lacking in comparison to other establishments.

Another inconvenience was the absence of an ironing board in the room. While the hotel may offer an iron upon request, having this basic amenity readily available would have added to the convenience of the stay.

The quality of the hairdryer provided was below expectations. A more professional-grade appliance would have been appreciated, as the one in the room seemed outdated and less effective than anticipated.

Furthermore, the inability to connect personal devices using an HDMI cable due to the unavailability of an adapter was a frustrating limitation. In an era where connectivity is crucial, this oversight could be a significant inconvenience for guests who rely on such amenities."
2bdaac0c350a7062c1f8c0ffa972e0bd,PURO Wrocław Stare Miasto,December 2023,3,Family,Poland,5.0,The quality doesn't match the price,"Initially everything looked ok, appearance, location good standard.","We feel cheated due to the double card authorization, we were brushed off and the bank sent us twice for the mistake of charging us. The bank informed us that the hotel was at fault and that the fault lay with them - fortunately, our bank will be clarifying the matter with them directly. The second topic is an additional bed for a child. I asked several times and she was still not there when I arrived. The third one is bullshit, but when I hear that my guests were supposed to go to the bar to heat up some hot water for the baby and get some baby bottles, it makes me cringe…For such a price and such a renowned hotel - a bit too much of a letdown. To sum up - we feel disappointed because at this standard the customer has the right to expect better execution of the services offered by PURO."
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,December 2023,3,Family,Poland,5.0,Passable,"Loud air conditioning units, which made it impossible for me to rest, especially at night.","Unfortunately, no SPA."
f1294707eda4bdd5d45c5172eeeb01c1,PURO Wrocław Stare Miasto,December 2023,3,Couple,United Kingdom,6.0,"It was a comfortable stay, would I stay again, no.",Beds were unbelievably comfortable,"Room was cramped and breakfast was chaotic in such a small room.
The vibe felt very corporate rather than welcoming"
8bb824488f85258504014d0c2598bcb7,PURO Wrocław Stare Miasto,December 2023,3,Couple,Czech Republic,6.0,"In my opinion, the price-performance ratio is not right...","The breakfast was rich, it's just a short walk to the center.","We had a problem logging into the hotel's wifi, which only worked after complaining to the reception. The same thing happened the day our room cards stopped working and we had to re-enter them. The TV is placed very low in the room, so you can only see the top 2/3 of the screen from the bed. In the bathroom, there is a cosmetic mirror placed very high."
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,November 2023,3,Couple,Czech Republic,5.0,Passable,"Excellent location - a short walk to the historic center. Excellent cleanliness, helpful staff.","I was bothered by parking outside the hotel - the hotel website states parking on site. Therefore, I had to pay extra for parking."
23dfc6e6e554c4cd2bccda28ec4d2943,PURO Wrocław Stare Miasto,November 2023,3,Couple,Poland,6.0,"If it weren't for the cold after staying at the hotel, it would be OK",Location,Very cold in the rooms. No kettle. No iron or ironing board in the rooms. Generally very small rooms.
ae31afb4011d10227582d48ca4cc0724,PURO Wrocław Stare Miasto,November 2023,3,Couple,Germany,6.0,Pleasant,Mega loud air conditioning!,
5111c932ffc829e3902d8a68be4b77ba,PURO Wrocław Stare Miasto,October 2023,3,Family,Poland,6.0,Nice but overhyped and overpriced,Very nice design,Parking is problematic. Staff is neither responsive nor informed (hence not providing right info to guests)
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,October 2023,3,Couple,Poland,5.0,Passable,Bed,"The room was not adequate to the price, the waiting time for breakfast, the lack of space in the restaurant….
Breakfast too expensive for the price"
c4fc344f4a1c8c8e101310a942707f73,PURO Wrocław Stare Miasto,September 2023,3,Solo traveller,Poland,5.0,Disappointment,"Patio, pleasant design on the ground floor.",Small room.
c34ade27aacb2a27ebdba7c8a4ced425,PURO Wrocław Stare Miasto,August 2023,3,Couple,Poland,5.0,"Zdecydowanie najsłabszy hotel z sieci PURO, który znamy",Lokalizacja,"Hotel Puro we Wrocławiu jest zdecydowanie najsłabszym, w którym byliśmy z tej sieci. Pokoje i łazienki malutkie, co można by jeszcze było zrozumieć, gdyby nie fakt, ze po każdym prysznicu łazienka była cała w wodzie. Garaż bardzo ciasny, wiec właściciele bardzo dużych aut lub niepewni kierowcy mogą mieć problemy.
Najgorszym jednak, w tym wszystkim było to, że pokój był pełen pająków, największe wielkości około 6 cm, mąż wybijał po kolei jak leci, niestety ciagle pojawiały się nowe. O otworzeniu okien nie mogło być mowy, gdyż cała ściana na zewnątrz była w tych pająkach, zakładam wiec, ze może podczas sprzątania wchodzą do pokoju, ewentualnie przez jakaś wentylacje, ale dla osoby z panicznym lękiem pobyt zamienił się w koszmar 😅
Pokój w teorii miał być posprzątany w ciągu dnia, niestety jedyne co zastaliśmy to złożona na łóżku pościel - nic innego było nieruszone, nie wspominając, że obsługa nie dała nam nawet świeżych kubków, tylko zostawili nam brudne z resztkami herbaty z poprzedniego wieczoru. Klimatyzacja ledwo działała, a jak już wspomniałam otworzenie okien nie wchodziło w grę, wiec w pokoju było bardzo duszno (temperatury na zewnątrz powyżej 30 stopni)."
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,July 2023,3,Group,Poland,5.0,Passable,"śniadanie OK, choć bardzo drogie.","Łazienka bez prywatności, pokój mały a drogi, parking tragicznie drogi"
a98b79b76185325f7e000478209f35fe,PURO Wrocław Stare Miasto,July 2023,3,Couple,Poland,6.0,"This was our second stay at PURO Hotel in Wrocław, the first time around we were very happy with how it all turned out b","Nice and clean rooms, Access to a coffee/tea making machine without any additional charge, Access to a garden/patio in the hotel’s courtyard, Proximity to the Old Town","Small beds, Poor A/C, Poor Food, Unpleasant Staff - not including the reception staff who were very nice and helpful, Pricing"
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,July 2023,3,Couple,Poland,5.0,Passable,,brak lodówki
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,June 2023,3,Couple,Italy,5.0,Passable,The environment and breakfast,Reception not answering on the phone / issue with air conditioning and team not helpful
37428b5e273c2b6e658cd537ff23b807,PURO Wrocław Stare Miasto,February 2026,3,Solo traveller,United Kingdom,3.0,Inconvenient,Modern room,Modern
1aa31a2e293e86cddc9d417f68e0b48e,PURO Wrocław Stare Miasto,February 2026,3,Couple,Poland,4.0,Szklane ściany w Łazienkach ….,Personel wykwalifikowany i uprzejmy,"Szklane ściany w toalecie w pokoju.
Brak miejsca w korytarzu na dole na spotkanie online.
Głośna muzyka w korytarzu- hotel nieprzyjazny dla starszych osób i osób z niepełnosprawnością"
6611cd4805c903e626912a320bae248b,PURO Wrocław Stare Miasto,January 2026,3,Couple,Poland,3.0,Przepłacony pobyt,W obiekcie najbardziej podobała mi się wyremontowana część lobby i to tyle. Zupełnie inaczej miejsce prezentuje się w internecie niż na żywo. Jest o wiele mniejsze i nie wykończone.,"Warunki oferowane przez hotel były, moim zdaniem, nieadekwatne do ceny. Puro jest pozycjonowane jako obiekt z wyższej półki, dlatego moje oczekiwania były większe - niestety zostały one niespełnione. Pokoje okazały się bardzo małe i znacząco odbiegały od tego, co prezentowały zdjęcia. Korytarze są ciasne i sprawiają nieprzyjemne wrażenie, a umieszczone na ścianach tablety, które miały podkreślać nowoczesność, dają raczej poczucie nadmiernej kontroli ze strony personelu. Dodatkowo obsługa sprawiała wrażenie mało zaangażowanej i niezadowolonej z pracy. Całość oceniam zdecydowanie negatywnie."
937d795430d817209205d1c40d7d439a,PURO Wrocław Stare Miasto,June 2025,3,Couple,Poland,4.0,Gorąc w pokoju jak w piekle,,Niesprawna klimatyzacja
2ee451f7f79a0c1482db3312db660f59,PURO Wrocław Stare Miasto,December 2024,3,Couple,Poland,4.0,Niski standard jak na tak wysoką cenę za dobę,Bliskość do rynku,Stosunek standardu do ceny
133f536ff5bf279def42c389a915276f,PURO Wrocław Stare Miasto,October 2024,3,Family,Poland,4.0,spodziewałabym się czegoś lepszego,"lokalizacja, kilka minut od rynku i innych atrakcji
w łazience dostępne szampon/żel do kąpieli i odżywka do włosów oraz suszarka","Pokoik malutki, jakbym miała tam spędzić z rodziną więcej czasu to byłoby na prawdę ciężko.
Łazienka odgrodzona od pokoju szybą, mleczną z prześwitującymi ""kropkami"" i bez zamykania daje zero intymności.
restauracja nie dość, że droga, to ilościowo ciężko pojeść, a do tego trzeba uważać na ""zrozumienie"" punktów z menu, bo można się zdziwić po otrzymaniu dania."
bda3c18c498614e6ff8e9ba604a77c66,PURO Wrocław Stare Miasto,July 2024,3,Couple,Poland,3.0,No clue why this hotel is highly rated on Booking,The location is great. The rooms inside were clean.,"- MOST IMPORTANTLY: the AC DOESN'T WORK PROPERLY; we were there when the temperature outside was about 26-27 degrees C (so not even as high as it gets), but it was practically impossible to have the temperature in the room get below 24 degrees C; as you may see in the point below, it seems to be the case for all the rooms; we ended up swapping hotels after one night because of it
- the stuff: while the stuff was very kind and helpful in standard situations (showing us to the room, check-in, etc.), when there appeared an issue (AC not working), they were not helpful and quite unprofessional; when we complained about the A/C, one staffer told us that """"it was normal that the temperature in the room could not be further decreased, as the day was sunny and the windows in the room were very large"", another said that ""the A/C system is just different from other hotels"", yet another offered us a different room and after our requests and inquiries has assured us that she's verified it personally and that the other room definitely had a properly working AC, so my husband has packed all our things and moved them to that room (on a different floor) just to discover that in that room the A/C had an even bigger problem: it was not even possible to turn it on;
- cleanliness: although the rooms were clean, the corridor leading to them and the lift were not; the carpets were very stained
- room setup: there was this strange setup where the bathroom was divided from the room by a glass wall; we didn't understand the idea to begin with (as probably it's also more costly to furnish), however, it could be done in an acceptable way (that we've seen in a different hotel) with adding a light-blocking curtain to the setup."
3b00fbc3249436aa3adccae0c871c33b,PURO Wrocław Stare Miasto,July 2024,3,Couple,Poland,3.0,Rozczarowanie,Od początku lubię hotele Puro i zawsze są moim pierwszym wyborem czy służbowo czy prywatnie . Poza jednym w Łodzi odwiedziłem wszystkie . Design nowoczesność i świetne położenie w mieście to lubię najbardziej,"Pierwszy raz spotkało mnie takie rozczarowanie związane z tym hotelem , korzystam z hoteli wiele lat w różnych lokalizacjach , zarówno służbowo jak i prywatnie i zawsze były moim pierwszym wyborem przy rezerwacjach , raptem dobę przed przyjazdem okazało się iż mimo że rezerwacji dokonałem na długo przed planowanym przyjazdem , aktualna cena jest dwukrotnie niższa niż ta którą ja zapłaciłem . Możliwe że polityka firmy jest taka , natomiast reakcja personalu w obiekcie na pytanie dlaczego jest taka sytuacja była opryskliwa i bardzo niemiła . Nawet jeśli nie mają na to wpływu uprzejmość jest mile widziana . Generalnie obsługa poniżej klasy obiektu , parking który zazwyczaj w hotelach Puro jest swoistym rodzajem wyzwaniem dla kierowców , ciasny z okropnym wjazdem i mikroskopijnymi miejscami przy każdym wyjeździe wymagał powrotu do recepcji bo karta niby powinna działać ale tak nie było . Z kartą do pokoju podobnie . Tablet w pokoju żyje swoim życiem . Nie mam problemu z funkcjonowaniem w świecie technologii , jednak ustawienie klimatyzacji kilka razy powracało do ustawień bazowych mimo zadanej każdorazowo temperatury , w nocy dwukrotnie wymagało ponownego ustawiania ponieważ był wyjątkowy upał w pokoju ciężko było wytrzymać . Inne funkcje tabletu też działają tak sobie , pomijając fakt iż menu przywitało osobę o innych danych niż moje i mimo interwencji w recepcji tak pozostało do końca . Po raz pierwszy pobyt to wielkie rozczarowanie , zazwyczaj wyjeżdżałem w euforii z chęcią powrotu i rekomendowałem hotel wśród znajomych , tym razem sytuacja była zupełnie inna . Zdziwienie wzbudza również brak stacji ładowania pojazdów elektrycznych w garażu , w hotelu który jest wysoko oceniany i doba kosztuje 800 zł chyba można oczekiwać wysokich standardów"
5b64a9c6e7ce47d7a28832b41c94a18a,PURO Wrocław Stare Miasto,July 2024,3,Couple,Poland,3.0,"słaby, przeciętny i nieadekwatny cenowo do jakości","dobre śniadanie, ale personel niewyczolony na rzeczy których brakowało, trzeba było prosić o jogurtbo nikt nie monitorował co się dzieje","nieprzyjmeny personel bez kompetencji, brak zaangażowania i doradztwa z problemem w pokoju.
POKOJE mają klimatyzację z nawiewem na łóżko - bezpośrednio na głowę! Nie polecam osobom z problemamy z zatokami, klimy nie można wyłączyć!

Hotel ma 3*a nie jak przedstawia to booking 4!!!"
56a4f5c5f938249d8cc7d6d375d09023,PURO Wrocław Stare Miasto,June 2024,3,Couple,Poland,4.0,Nie polecam,Odległość od Starówki,Bardzo słaba klimatyzacja w upalne dni nie do wytrzymania
c8b02bfd82951ad83c22a1d24bfee5aa,PURO Wrocław Stare Miasto,October 2023,3,Family,Germany,3.0,Poor,Nice area. Free tea and coffee. Good restaurants around.,"hotel looks good on pictures but interior is very average. Staff was unsupportive with a key matter. Upgrading a room did not work. The lady at the service desk acted like a bot, repeating Hotel terms instead of understanding the matter that could have easily be solved within terms (I found out later). Don't go there with a child, you won't get an extra bed."
c8b02bfd82951ad83c22a1d24bfee5aa,PURO Wrocław Stare Miasto,September 2023,3,Family,Poland,3.0,Poor,"Good location, tasty breakfasts, mostly friendly service","Due to the hotel's error, my card and account were charged. I was hoping that the day after reporting this unpleasant situation I would receive a refund of my funds, or at least an explanation of the situation. Unfortunately not, they are still analyzing and I was unable to pay for my purchases at the store. The service is usually nice, except for one receptionist. Overall, the price-quality ratio is unfavorable."
8d026506b3f79ec410f2fa62a48acb9d,PURO Wrocław Stare Miasto,August 2023,3,Family,Latvia,4.0,Disappointing,"Location, cleanness","We booked room for 2 adults and 11y/o kid, however, the room was equipped with one bed for 2 adults maximum. The hotel offered to fit in our kid on this same bed, and informed that Booking.com allows to offer this type of room to families traveling with kids of any age without any disclosure that a separate bed for kids of this age are not available. I drove 12h my car before accomodation at the hotel in the evening, and had to find solution to accommodate my kid with an acquaintance in Wroclaw. I'm a regular traveller and that's first time I faced this matter, looking much like a cheap scam. I hope Booking.com is not got involved in that."
4e98b75f5e67cc70952dafe74cfca425,PURO Wrocław Stare Miasto,August 2023,3,Couple,Spain,3.0,Very poor value for money,"The location is good in the center, the breakfast is very good and plentiful, and the garden is a nice place to have a drink or relax.","A terrible price-performance ratio. Very small room, very uncomfortable, the bathroom was not clean enough. There was nothing in the fridge and the air conditioning was very ineffective. The room overlooked the garden, on the first floor, which has spotlights all night, and during the day, although beautiful, everyone can see you if you don't have the curtains closed. For the price, it seems high-end, but it doesn't correspond to reality. Not worth it, in my opinion."
