source_id,hotel_name,stay_date,hotel_stars,traveler_type,reviewer_country,rating_score,title,pos_text,neg_text
ad2a1a6bb4d9e2d1cfaeb77242fb869e,PURO Wrocław Stare Miasto,August 2025,3,Business,Poland,9.0,Great location and delicious breakfast!,"Stylish interiors, friendly and professional service! A garden where you could also relax.","No mini fridge in the room, water poured out of the shower onto the entire bathroom"
3f12b1c9d0cfd1f64695122a8abf0ba4,PURO Wrocław Stare Miasto,June 2025,3,Business,Poland,6.0,Puro Wrocław - good 3*,"Very nicely furnished rooms, modern, although not very spacious",
bce732c8d152815f4f48c2d61523174c,PURO Wrocław Stare Miasto,June 2025,3,Business,Poland,10.0,"Tastefully, very comfortable and in a good location","Extremely comfortable bed, very good location, tasteful design and a very well-maintained facility.",
93b6ccde27f71a9ad274a16ce89d0767,PURO Wrocław Stare Miasto,June 2025,3,Business,Germany,10.0,Very nice modern hotel in the center of Wroclaw,"Polite staff, very good location with optimal infrastructure connections, very clean and modern. TOP 👌🏻",Not applicable
a5291e1a15fa35d059d192ddd234e5f4,PURO Wrocław Stare Miasto,June 2025,3,Business,Poland,9.0,Znakomity hotel w doskonałej lokalizacji,Znakomita obsługa i szybki check in oraz check out,Nie było rzeczy którą mi się nie podobała
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,June 2025,3,Business,Poland,10.0,Exceptional,I rate everything positively,The price is quite high
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,June 2025,3,Business,Germany,10.0,Exceptional,"Relaxed atmosphere, great beds, friendly staff!",
d9d5c86b5d2b312882b9981fc3ec0d79,PURO Wrocław Stare Miasto,June 2025,3,Business,Poland,10.0,Very good hotel in Wrocław,Always a pleasant stay,
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,June 2025,3,Business,Czech Republic,10.0,Exceptional,"Nice and cosy, good breakfast, close to city center and train station",
8a26f7261a9d5f955fd46a410a2b17db,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,9.0,Short business stay,Quiet room with a view of the park. Comfortable beds. Tasty breakfasts. Good location.,Very high price for guest parking.
70011d1bb9ab8065306c4f44a39d301c,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,10.0,Great hotel. Pet friendly,"Clean, nicely decorated room, mega comfortable bed, wonderful and helpful service, delicious breakfast and location in the center of Wroclaw.",Absolutely nothing
54194b86740db0c8ae9978fadddbce08,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,7.0,Good,"Very good location, helpful staff, clean and very comfortable bed.","Too little space in the breakfast room (waiting for a free table), no iron in the room even though it is in the room description."
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,10.0,Exceptional,Professionalism of service and decor,There was no such thing 😅
df4cc87328650b73320c961cdf52fe83,PURO Wrocław Stare Miasto,May 2025,3,Business,Austria,10.0,"Central, great design","Location, design, very comfortable bed, very good breakfast, friendly staff",
03ef4f58648866c643b7b37be5638bdb,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,8.0,I recommend.,Climate. Atmosphere.,"Bathing on the windowsill during rain. Room 108. Annoying
."
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,10.0,Exceptional,everything is great,
5d6f7daf87a0bae58b2a0a57b09d7616,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,9.0,"A very enjoyable stay - great location, cozy rooms and very friendly service. I recommend!","Great location – close to attractions, yet in a quiet area. The rooms are small but cozy, clean and aesthetically decorated. A big plus for the large TV and the coffee machine at the reception, which offers free coffee and a wide selection of teas 24 hours a day. The breakfast was delicious and the service was very helpful and polite. I needed a fridge to store my meals and one was brought to my room - thanks!",A tablet in the room could work more smoothly and look more aesthetically pleasing (e.g. without visible manufacturer's logo). More atmospheric lighting would also be useful. It would be nice if steamers were offered instead of irons.
fded29b8f6f421ddcebb864e5c54a9d2,PURO Wrocław Stare Miasto,April 2025,3,Business,Poland,8.0,Okay,"Very good location
Breakfast is ok",
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,May 2025,3,Business,Poland,10.0,Exceptional,Location,
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,April 2025,3,Business,Poland,10.0,Exceptional,"Everything - the hotel is amazing! very modern, clean, very nice reception staff, very varied breakfasts, great stay! The tour around Wrocław with the guide from the hotel was very interesting, thank you :)",
e40da5a41b4a19b25081a0f8cf8f874f,PURO Wrocław Stare Miasto,April 2025,3,Business,Poland,9.0,Superb,It's perfectly placed. I needed to go back by train and I could just walk to the station. A number of restaurants are in close distance. Free access to a yoga studio nearby. Nice place to work near the lobby,I worked in the lobby and the toilet is on floor -1. I needed to go by elevator leaving my equipment on the table. All was fine but I felt I needed to hurry.
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,February 2025,3,Business,Poland,10.0,Exceptional,The cosiest hotel with an amazing view overlooking the trees and the canal. Beautiful decor plus tea and proper coffee (from coffee machine) available in the lobby 24/7. Great location in a historical neighbourhood. I'll be coming back!,
e40da5a41b4a19b25081a0f8cf8f874f,PURO Wrocław Stare Miasto,April 2025,3,Business,Poland,9.0,Superb,Location,Lack
bfd9d3150085a6b3074f8fbf7e8bc89e,PURO Wrocław Stare Miasto,March 2025,3,Business,Germany,10.0,Again a very positive experience with this funky hotel,"Convenient location near the city center, quiet room facing the courtyard;
friendly, courteous staff,
Excellent cuisine in the hotel's own restaurant, sumptuous breakfast that goes beyond ""continental""",Glass wall to shower/Toilet area not opaque;
e40da5a41b4a19b25081a0f8cf8f874f,PURO Wrocław Stare Miasto,March 2025,3,Business,France,9.0,Superb,"Everything is really easy to use, it's clean and has a good location!
I particularly appreciated the woman from the reception who is really nice :)",
5c5b0a5b5608de31a13d72d41d335518,PURO Wrocław Stare Miasto,March 2025,3,Business,Poland,10.0,"Great hotel in a great location,","Fantastic atmosphere, food and service",
21d0eea4b848beb8bc52aa64f241ca7f,PURO Wrocław Stare Miasto,March 2025,3,Business,Poland,5.0,Passable,"Helpful staff, comfortable room","Hotel parking is not available if you arrive later. Despite confirmation of parking, which is an important factor for me when choosing a hotel, I was unable to use it.
Breakfast is poor for a hotel at this price. This is the longest breakfast buffet among hotels of this brand in Poland. I ordered an a la carte dish which was cold."
a863b63a33cab486d993f1c8ff8adb2a,PURO Wrocław Stare Miasto,March 2025,3,Business,Poland,8.0,Overall a very pleasant hotel,,"Not enough water in the room. If there are two people, there should be two sets of water."
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,March 2025,3,Business,Poland,10.0,Exceptional,Possibility of taking advantage of yoga classes. A place to work online. The proximity of the old town on one side and green areas by the river on the other.,
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,March 2025,3,Business,Poland,10.0,Exceptional,"High level of customer service, clean, good breakfast",
b215cc33d8cb76a6a91ba7f3d1e79ddf,PURO Wrocław Stare Miasto,February 2025,3,Business,Poland,10.0,A class of its own,"Nice and modern hotel. Comfortable beds, very friendly and helpful staff and very tasty breakfasts. Coffee machine available 24/7. I will definitely come back when I am in Wrocław. I highly recommend it!",
cc1d0d73cfdd8086ff08d32253907605,PURO Wrocław Stare Miasto,February 2025,3,Business,Poland,7.0,.,Position.,Room 308 - after setting the temperature to max. the temperature increased slightly after a long time. Noise of a fan switching on periodically from the elevator control cabinet located in the corridor near the door to the room.
7b11be2c81b8ac3d908061bb0ce12b96,PURO Wrocław Stare Miasto,February 2025,3,Business,Poland,10.0,I recommend. The entire PURO hotel chain,"Clean, quiet. Friendly and helpful service. Delicious breakfast. Pet-friendly facility. ❤️ We were with the dog.",
e6e4ed204416f01ed0c64b2c7ce49343,PURO Wrocław Stare Miasto,February 2025,3,Business,Germany,9.0,Top Location to explore Wroclaw,"The hotel is located on the edge of the city center. The tram stop is almost right outside, and there are also some very pleasant restaurants within 5 minutes. Top insulationI had a room facing the Ring and didn't hear anything.",
64318a01435a39a46271361d56a48173,PURO Wrocław Stare Miasto,January 2025,3,Business,United States,8.0,Nice hotel!,Very professional and friendly personal,"Not clear information about parking. In the breakfast could be more choice for vegetarians, boiled eggs"
002d7e890babaa807537500b2589cbf6,PURO Wrocław Stare Miasto,January 2025,3,Business,Poland,10.0,Great hotel,"Like every Puro facility, it is high class. Clean, comfortable bed, delicious breakfasts with a large selection of dishes and a great location. The service was super helpful and a big thank you to Ms. Ola from the reception for her commitment to making my dog's stay comfortable as well 🙃",Thread
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,November 2024,3,Business,Poland,10.0,Exceptional,"Great service, very nice receptionists. It was quite cold and I couldn't heat the room any more, so I got... a heater, which was very nice and helpful. Delicious coffee and chocolate in the lobby, super good breakfasts. The room is clean. Very nice room service, I also got an iron without any problems. I definitely recommend it.",
ae04641a5fefecb97d21192da9fb480f,PURO Wrocław Stare Miasto,January 2025,3,Business,Poland,10.0,I recommend !!!,"GREAT staff, GREAT comfort, PERFECT location",
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,January 2025,3,Business,Poland,10.0,Exceptional,"Very pleasant check-in process, new hotel, decorated in good taste.",Lack.
714973582538d687f66679d065b5f9ca,PURO Wrocław Stare Miasto,December 2024,3,Business,Poland,7.0,"Favorable location, but the size of the rooms and the tight parking lot are disappointing","Great location near the Old Town, but in a quiet area. Nice design as usual in the puro network.","Incredibly small rooms - we took one for two adults and a baby and there was no option to add a cot. The parking lot is unbelievable how tight it is - I wouldn't recommend it with a large car, and on the other hand, there's not much else nearby."
757cea241a09852d7f1ef62705f70920,PURO Wrocław Stare Miasto,December 2024,3,Business,Poland,10.0,A place where you can get away and spend the night in the best possible standard 😊,"Access to amenities, location, delicious breakfast",The only minus is a leak under the soap dispenser
c31bac2dc9f02412958f88dfc6117b07,PURO Wrocław Stare Miasto,November 2024,3,Business,Germany,9.0,Super Lage und sehr freundliches Personal,"Super Lage mit in Wroclaw. Sehr freundliches Personal mit guten Englischkenntnissen. Das Zimmer war sauber und angenehm. Das Frühstück war sehr lecker, mir wurde das toast mit Ei und Avocado empfohlen, das kann ich nur weiter empfehlen!","Die Auswahl beim Frühstück hätte etwas größer sein können, war für mich aber in Ordnung. Wer Zöliakie hat sollte hier besser nicht essen: es gab glutenfreies Brot, das lag aber offen und in einer Box unterhalb des normalen Brotes. Kontamination ist da sehr wahrscheinlich."
8dc8d57de93bf1d3e594d61093e0b176,PURO Wrocław Stare Miasto,December 2024,3,Business,Poland,8.0,Have a nice stay,"The location, good breakfasts and friendly hotel staff really make a nice impression","No kettle in the room. Yes, you can make yourself tea or coffee in the lobby, but a kettle in the room is standard."
e40da5a41b4a19b25081a0f8cf8f874f,PURO Wrocław Stare Miasto,December 2024,3,Business,Poland,9.0,Superb,"Very good breakfast, great location",The carpet in the hallway needs to be replaced - it's dirty and a bit noisy
e8e37be1c05d995980a32b0f4fe202e9,PURO Wrocław Stare Miasto,November 2024,3,Business,Poland,10.0,A wonderful and relaxing stay.,I was very charmed by this hotel - I entered it and immediately felt the relaxing atmosphere. I really liked the decor of the hotel and the room. The hotel pays attention to many details - my favorite are the cosmetics in the room with a beautiful scent. I also really appreciate the opportunity to go to yoga classes at the studio just 200 meters from the hotel.,"The price of breakfast is high, with so many nice places around I decided to eat outside the hotel."
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,November 2024,3,Business,Poland,10.0,Exceptional,"Exelent experience - I am regular guest of Puro hotels and I come back very often. It is home and cozy atmosphere, amaizing helpful, talkative, open minded and smiling staff on the front desk. The food and beverage are tastfull and fresh.",
0e36d2a22b307ba3b9c74dd51c5a8b38,PURO Wrocław Stare Miasto,November 2024,3,Business,Poland,9.0,I am very pleased with my stay. The fact that I've been visiting PURO for the 6th time already proves something.,I don't eat breakfast. Perfect location.,Room 301 is a bit underheated
73da1a943f36bcdda73baebd4320df1b,PURO Wrocław Stare Miasto,November 2024,3,Business,Germany,10.0,Cozy and modern design hotel,"I am always fascinated by how the designers of Puro managed to create a small, functional and at the same time cozy room. The lobby offers coffee and tea and comfortable seating. I especially liked the bed. I slept wonderfully. I did not have breakfast.","Puro informed me that a data breach had occurred at a service provider. The company's transparency is exemplary, and the problem has clearly been recognized. Nevertheless, a feeling of unease remains."
ba803fd157f84697e93e921f561da85c,PURO Wrocław Stare Miasto,October 2024,3,Business,United Kingdom,8.0,Very good,"I really liked how friendly the staff was and the quality of breakfast. The room was comfortable and quiet. Great location. I really liked the lobby area. Very guests friendly. Coffee and tea on the house is a great thing, especially when you want to go for a quick walk in the morning or have tea at night. The hotel is nicely located. Not too far away from the city centre but not too close either so you are not in the middle of a mass of tourists.","Restaurant is too small for number of the guests during a weekend time. As much as I love dogs due to the fact that the restaurant is too small, animals should not be allowed during breakfast/ meal time. I'm not sure about the quality of the duvet as I was boiling under it. I am not too sure if covers are not from polyester instead of cotton. Something is definitely wrong there, as it is not normal to boil like that under a duvet. Also, there is this weird trend of having a toilet in the middle of the room with glass doors, etc. Please stop it. I know it makes room bright, etc, and let's you save money on the space, but that is just weird...."
e40da5a41b4a19b25081a0f8cf8f874f,PURO Wrocław Stare Miasto,October 2024,3,Business,Austria,9.0,Superb,"Always trying to stay here when I am in Wroclaw. Very nice hotel. Great location, rooms, staff, amazing breakfast, parking. Everything is there.",Nothing really.
d71684d10607aa9bad334e2d67ea9ae8,PURO Wrocław Stare Miasto,November 2024,3,Business,United Kingdom,9.0,Will definietly stay again.,Best shakshuka id ever had. Friendly staff and great atmosphere.,Pillows were a bit uncomfortable.
b505c4e180bedcd68386780dfa3d06ea,PURO Wrocław Stare Miasto,October 2024,3,Business,Poland,9.0,A very enjoyable stay. I will definitely come back,"Delicious breakfast, comfortable bed",
f9fd8fc7688a4b01f010cad431d33fa8,PURO Wrocław Stare Miasto,October 2024,3,Business,Poland,10.0,Exceptional,,the price of breakfast is inadequate (too high)
f01ed3814e2b8c03b951c6e5dbd99f1e,PURO Wrocław Stare Miasto,October 2024,3,Business,Poland,10.0,A good hotel in the center of Wrocław,"The facility is located in the very center of Wrocław with an internal (a bit tight) parking lot, modern (though a bit small) rooms with tablet control. Good food in the restaurant and friendly service).",A parking lot where entering and exiting was a bit stressful. Not too big rooms. A bit cramped at breakfast.
88caedc2347ed1285453cba385015a8b,Campanile PRIME - Wroclaw Stare Miasto,May 2026,3,Business,Poland,10.0,"Nice stay, I will definitely come back.","Nice staff, quiet room, close to the market square and the main station.",There was nothing. Maybe there could be a business center.
dc392e6e5efa8bf2eab3b962da23a392,Campanile PRIME - Wroclaw Stare Miasto,March 2026,3,Business,Poland,8.0,Very good,"Great location, very close to the market square. After the renovation, the hotel looks much better. Tea making facilities in each room, clean and comfortable.","Breakfast was poor, as were the other dishes."
