source_id,hotel_name,stay_date,hotel_stars,traveler_type,reviewer_country,rating_score,title,pos_text,neg_text
e6818ff26d74fa2164e42825b4fbfa2e,Hotel Śląsk,November 2024,3,Business,Poland,3.0,Poor,Very high quality of dishes served in the restaurant and friendly service.,"Better quality of room cleaning (leftover papers, crumbs from previous tenants), pest control - cockroaches. After reporting the vermin at the registration desk, no one from the staff came to check/clean the infected rooms. No attempt was made to compensate for the situation, which in my opinion should have been in the interest of the hotel manager.
New mattresses!! - bed"
13fed01eb28f4cf0c374cf956b800256,Hotel Śląsk,November 2024,3,Business,Poland,10.0,"Business trip, as I was without family it was ok, with a child I will not rent when it comes to cleanliness.",Breakfasts,"Significant amounts of dust in the room on various elements, e.g. very old dust in the bathroom on the fan.
Plus there's hair in the room and bathroom from other users."
fd5bc9d7479316611f30f68d62763665,Hotel Śląsk,November 2024,3,Business,Poland,8.0,Very good,"Clean, comfortable, delicious food.","Gloomy in the rooms. The light is very dark, cold, depressing. It's hard to sit there for long in the evening."
a2da19af3dff51100f894d99aad556d1,Hotel Śląsk,September 2024,3,Business,Poland,9.0,OK,Excellent communication with the airport,Upholstered bathtub instead of a shower
daf24a70e972ba3dbd13a4fb584b46b7,Hotel Śląsk,November 2024,3,Business,Poland,7.0,Good,"The view, the bed is comfortable, the bathroom is also ok","Service. A man was checked into my room at the same time, I found out about it when he entered my room. Mistakes happen, but the receptionist came and indignantly asked what I was doing here… Not only was the whole situation quite embarrassing, but instead of apologizing for the situation, I felt as if it was my fault. This is a huge minus for the hotel."
044b26b0e4b6ff810288b40203635e4b,Hotel Orbita,May 2026,3,Business,Poland,8.0,It may be the price of translators after all,"Breakfast is good and quite varied, free parking","Not very comfortable beds, terrible location of phone charging sockets"
3515ffd5eaa02a524a197a5902d13c56,Hotel Orbita,May 2026,3,Business,Poland,5.0,Passable,"Clean, nice service","There is no window in the room, or rather a bricked-up window"
576ab6855883010262d8729e57d81d32,Jasek Premium Hotel Wrocław,January 2026,3,Business,Poland,9.0,Questionnaire,Whenever I'm in Wrocław I try to stay there. Nice hotel.,Sometimes the young people on the trips behave loudly
0c5412b33d755d6afa5f7f91a2224679,Jasek Premium Hotel Wrocław,January 2026,3,Business,Poland,10.0,Exceptional,"The hotel is very nice and pleasant and the room is very clean and fragrant. My stay was during a frosty period, so the room was very warm. The restaurant staff was very nice and helpful, the food was very good and the prices were very attractive.","Location, unfortunately far from the train station, taxis and Bolts refused to come :("
906d74988a759584df705d0bc357bd2b,Jasek Premium Hotel Wrocław,May 2025,3,Business,Ukraine,8.0,Very good,"Good location, free parking, delicious breakfast.","The hotel is not new, needs better maintenance, many minor breakdowns that can be easily fixed."
33cb9fb1434a0345e06d2447204c8417,Jasek Premium Hotel Wrocław,May 2025,3,Business,Poland,5.0,First and last time.,,"The shower head is very worn, streams in many directions. The shower cabin was leaky, so after showering you had to step into a puddle. Room for three people in the room 6 towels and no towel rack. Soap dispenser that opens when used. The windows are dirty. There is supposedly a desk, but you can't work at it because there's a refrigerator in the footwell, and on the desk there's a lamp, a telephone, and a coffee and tea set. No chair at the desk."
d24ee8062efc97e622d4800113e32017,Jasek Premium Hotel Wrocław,April 2025,3,Business,Poland,6.0,Pleasant,Breakfast was very good.,"The rooms and bathroom could use some refreshing.
Dinner dishes are definitely oversalted. At this price, salt dosage should be more controlled."
415ea468c8106346164f9c42d7bfc638,Jasek Premium Hotel Wrocław,February 2025,3,Business,Poland,5.0,"For a short arrival, i.e. For 2 days the hotel was ok, but for a longer trip it would unfortunately not meet my expectations.","1. Large room
2. Very large comfortable bed 3. Monitored parking lot with plenty of parking spaces","1. Terrible breakfast - we arrived a little after 7 (breakfast starts at 6:30) and unfortunately we ate it cold.
2. Broken shower fluid dispenser. I personally carry cosmetics with me, but this caught my attention in the bathroom.
3. Guest welcome and information system. I travel a lot and I always pay attention to that. Maybe the time of our arrival had a lot to do with it (it was around 2 am), but for me the minimum was: on which floor is the room and how to get there, where will breakfast be and at what times is it served and in this case, that we get two cards, one for the door and the other for electricity (it's different in every hotel).
4. No baby cot available. The first hotel he wasn't in. (Unless it is available, but unfortunately I didn't get a response)"
02c1a8fdddbbbea939b7b39a00734452,Jasek Premium Hotel Wrocław,February 2025,3,Business,Poland,9.0,I recommend,I always spend the night there!,Sometimes there is noise from the street
5a07fbab9127372546ef2a288295cf84,Jasek Premium Hotel Wrocław,January 2025,3,Business,United Kingdom,7.0,Good,Great breakfast. Good location. Large parking lot.,Poor water drainage in the shower cabin.
32ce863afe67405221f60ca4ad1a5ec6,Jasek Premium Hotel Wrocław,January 2025,3,Business,Lithuania,9.0,I will come back again and again.,"Great location, good breakfast, delicious and inexpensive food in the restaurant, spacious, well-equipped room",Shower cleaning - water is leaking from the shower onto the floor
d24ee8062efc97e622d4800113e32017,Jasek Premium Hotel Wrocław,January 2025,3,Business,Poland,6.0,Pleasant,"The interior design of the hotel and restaurant, a comfortable mattress for sleeping and a wide bed for a room for one person.","Uncomfortable pillows for sleeping, poor grip on the shower handle, mediocre food in the restaurant and no pleasant music for comfort. Noise coming from outside the windows until late at night."
cb502ae63eb085e4b1652a83da8d3969,Jasek Premium Hotel Wrocław,November 2024,3,Business,Poland,10.0,"Fantastic breakfast and service, very large room, I wholeheartedly recommend!!!","Empathy :) that despite the special event, I was given a room located as far away as possible so that I couldn't hear the music.","Even a note that it will be louder ;). However, after intensive classes at university, I would prefer to know this."
d74d0709975fc0a8587e85d7098c4ac2,Jasek Premium Hotel Wrocław,November 2024,3,Business,Poland,8.0,I recommend this hotel.,"Location, service, great selection and tasty breakfast. Breakfast from 6:30 - that's a big plus.
Everything clean, large bed and 2 or 3 pillows.",Every time I come here there is a problem with the drainage in the shower tray and water flows out of the cabin through a protruding seal. This is so close to a full 10.
906d74988a759584df705d0bc357bd2b,Jasek Premium Hotel Wrocław,May 2025,3,Business,Poland,8.0,Very good,Very nice service. Cleanliness in every part of the hotel. Delicious food in the restaurant. Breakfast was quite good.,Youth party at the hotel and running around the corridors.
906d74988a759584df705d0bc357bd2b,Jasek Premium Hotel Wrocław,May 2025,3,Business,Spain,8.0,Very good,,The beds were old and they didn't clean our room overnight.
ea3f885726ef55927616d8c2b7145e42,Jasek Premium Hotel Wrocław,June 2025,3,Business,Poland,9.0,Superb,"Friendly and pleasant staff. Portions at the ""lumberjack"" restaurant - after eating the soup I knew that the second course was a bad idea - I was already full of gas. Tasty, plentiful... Breakfast also...","When traveling from the hotel to the center, you have to take into account the hopeless traffic organization. A 15-minute margin may be too modest..."
58131759e19f5a7d0853c5298085c03a,Jasek Premium Hotel Wrocław,June 2025,3,Business,Poland,2.0,Very poor,very good breakfast,damaged air conditioning and very low water pressure in the bathroom
ce082a693715089852faf68d781a5b14,Jasek Premium Hotel Wrocław,January 2026,3,Business,Lithuania,9.0,Always my pleasure!!,"Large, very comfortable bed, large room, nice staff and an absolutely well-insulated, quiet room. Plus a delicious and varied breakfast buffet. Like the last visits, it was great again and offered really good value for money.

(There is also a sofa bed in the room)","(The sofa bed had a large, undefined stain) therefore a small deduction."
f5c8afce3a5eed12f1290e72ba5bddfe,Jasek Premium Hotel Wrocław,January 2026,3,Business,Poland,9.0,"It was okay, I slept well and ate a delicious breakfast :) overall, I highly recommend it!","The room is neat and clean, water, coffee, tea and towels are provided. Delicious and varied breakfast.","There is no privacy, the rooms are not soundproofed. I heard from 5am someone knocking on someone's door and telling them to open it for about an hour :)"
cb643c066e0502243aa5a93e93ee2c50,Jasek Premium Hotel Wrocław,December 2025,3,Business,Poland,8.0,"For a wedding, a ball and any other event","Very tasty food in the restaurant. I'm surprised the same team can't make a tasty breakfast. I emphasize the word ""breakfast"". Very helpful and friendly staff!","It is clear that the hotel is primarily focused on event management. This is evidenced by the żurek soup served for breakfast (probably for guests ""with a hangover""), as well as leftovers from dinner, i.e. meat, etc. I was looking forward to the oatmeal, but unfortunately it was always watery (more like a milk soup with oat flakes); there was no fruit, only oranges cut into wedges (with peel) were served. Bread with black cumin - a soggy dumpling that defrosted on the Swedish table. Cream cakes are also great, but for breakfast? These are probably also leftovers from the previous party. As for the rooms, the mattress has already had its day, and the bathroom shower cabin leaks, so the floor is flooded."
ea3f885726ef55927616d8c2b7145e42,Jasek Premium Hotel Wrocław,December 2025,3,Business,Poland,9.0,Superb,Parking available. Service approx.,"Breakfast is ok, but not the best I can rate it."
0c5412b33d755d6afa5f7f91a2224679,Jasek Premium Hotel Wrocław,December 2025,3,Business,Poland,10.0,Exceptional,Friendly service. Good food. Inexpensive wine. Close to Dino.,The mattress is too soft for me.. a bit too dark
1a048f90af29a4be66d6ae0cd79f739b,Jasek Premium Hotel Wrocław,October 2025,3,Business,Poland,10.0,"I didn't expect much from a 3-star hotel, but Jasek is a hotel that deserves 4 stars.",Delicious Polish dishes. Button-adjustable roller blinds on the windows.,The only thing missing was an additional latch on the door from the inside.
a4d9294ef9b8c8b219de3f8a7032ae07,Hotel Śląsk,March 2025,3,Business,Poland,6.0,For one night ok.,"Varied breakfast - tasty; Kettle, tea, coffee available in the room; Elevator; Good food in the restaurant;",Paid parking belonging to the hotel; No sockets near the bed; Uncomfortable beds; Lack of basic TV channels;
d24ee8062efc97e622d4800113e32017,Jasek Premium Hotel Wrocław,October 2025,3,Business,Slovenia,6.0,Pleasant,,"The rooms are already done. Renovations needed.
Cold rooms"
d24ee8062efc97e622d4800113e32017,Jasek Premium Hotel Wrocław,September 2025,3,Business,Poland,6.0,Pleasant,"- nice building
- large parking lot - good food","- terrible service (very poor staff).
At the dinner restaurant, the service was completely let down, ""no good morning, no goodbye"" - generally poured out entirely on the guests. When a dish was messed up at the restaurant, we didn't even hear an apology, and no one approached us once.

Only the lady at the breakfast restaurant was really nice.

- uncomfortable beds, - excessive price for such service.

Generally, while it looked good at the beginning upon entry, a bucket of cold water quickly followed."
0c5412b33d755d6afa5f7f91a2224679,Jasek Premium Hotel Wrocław,September 2025,3,Business,Czech Republic,10.0,Exceptional,,Air condition in my room was very loud. Probably broken.
6688f07ca8d4396101f8bd30144df21d,Jasek Premium Hotel Wrocław,September 2025,3,Business,Poland,4.0,Really only for one night and preferably without breakfast,Free large parking lot,"The worst breakfast I've ever eaten. Cold baked beans in a bain-marie at breakfast, flies on the food, even the hard-boiled eggs were strange, the coffee was bad. Sliced pate is a disaster, garbage can in the middle of the restaurant. Excuse me, why is it dark in the corridor? Sir, it turns on after 6pm... Seriously? And not when it's dark?"
906d74988a759584df705d0bc357bd2b,Jasek Premium Hotel Wrocław,July 2025,3,Business,Poland,8.0,Very good,"Very good breakfast, large selection. Large portions in the restaurant","Small shower in the room, shower head without the ability to adjust the height of the suspension"
91cb50e860fc75db2211cb75f0776724,Jasek Premium Hotel Wrocław,July 2025,3,Business,Poland,7.0,"Nice lobby and restaurant, old rooms","Breakfast, restaurant, lobby, staff",Bathroom and room decor and layout
ba92382d85ea1eef5d337a88887751c7,Jasek Premium Hotel Wrocław,October 2025,3,Business,Poland,8.0,I recommend it for a business trip.,Value for money. Great breakfast buffet!,Differences in information. On the website and in the booklet in the room information - check-out until 12:00. Info on the room card - until 11.00. If you look closely at the information on the website - breakfast is not served on Sundays at all 😂
408112bdf9940cb3918b0f114ebcafff,Jasek Premium Hotel Wrocław,November 2024,3,Business,Poland,9.0,A successful stay,,"Unfortunately, I was given the same room again, where there is a problem with water drainage from the shower cabin and a leaky cabin door; it is very annoying, it would be worth fixing ......................."
83f786f229b36c9da4b7329b7d23ac3c,Hotel Śląsk,March 2025,3,Business,Romania,6.0,Pleasant,cleaning,"The noise of the elevators, which woke me up several times!
Also, you are required to pay for parking!
In the ad on Booking, it is stated to us!"
87299574232d8c77c7ce16b6f4cab172,Hotel Śląsk,March 2025,3,Business,Poland,9.0,Superb,"Large parking lot, clean rooms",The restaurant does not impress with the quality of the dishes.
c5c54b73ef620a093ef3a4bcae185c6a,Europeum Hotel,March 2024,3,Business,Poland,9.0,I recommend!,"Great location, close to the market square and public transport stops. Very clean. The room is absolutely adequate.","I was surprised by the lack of a restaurant/bar on site. Former Braserie 27 is open for breakfast only. Of course, this is not a problem - there are many places nearby where you can eat."
f8b8b48bc2d1d2eed56110595eb68455,Europeum Hotel,March 2024,3,Business,Poland,9.0,Superb,"In general, the hotel is OK (and even of a high standard) - but you have to be careful with the rooms, because some have poor views from the windows and are significantly smaller than others (we recommend asking for rooms at the front of the hotel - yes, the street is noisy, but these rooms are better, in our opinion). The breakfasts are phenomenal, with a very wide selection of dishes and excellent bread from a private bakery. Larger cars may have difficulty entering the underground parking lot, but you can park in the courtyard","apart from the remark about the size of the rooms, nothing more"
ac8eb51a03621e6ca484fc6338cae15b,Europeum Hotel,January 2024,3,Business,Poland,8.0,Very good,"+ location
+ breakfast + friendly service","- no bar, minibar, or anything with the option to buy even a bottle of water
- the gym is open from 8:00 to 20:00, because it is in one of the rooms and (quote from the reception) ""there are people sleeping next door."" Well, let them sleep, but I would advise you to include the gym's opening hours in the ad, it would be nice to know them before choosing a hotel"
dd1a6e64e4979866c540ea2c52359f15,Europeum Hotel,February 2024,3,Business,Poland,10.0,Exceptional,"Cleanliness, friendly service.",There could be better lighting in the room.
d49a7f51f1e8076a521eada48eae69b7,Europeum Hotel,February 2024,3,Business,Poland,8.0,a reasonable choice in the very center... only those windows that don't open,"great location, friendly service, good standard with attention to detail, good breakfasts, cheap parking","the windows don't open, anyone who is sensitive to air conditioning will suffer"
d7b35e38fefcca9338cd8fb207bab715,Europeum Hotel,February 2024,3,Business,Poland,9.0,I definitely recommend it.,"Hotel in a very good location. The service was friendly, the rooms clean, cozy and nicely decorated. Breakfast was very good. The sauna is also a big plus.","Pillows are the same as in any hotel, i.e. made of artificial materials. I know it's standard, but I prefer natural."
0cd3d7a8c920e42707d167c7bd71d43e,Europeum Hotel,January 2024,3,Business,Poland,8.0,It's ok.,"Very good location close to the market square, comfortable beds, good breakfast (a big plus for gluten-free bread), very nice lady serving at breakfast.","One of the ladies at the reception was very rude, she made an issue out of everything. Entering the underground parking lot with a large car is not easy, plus there is a small surface parking lot."
e86566766a678cabf0b8d5dd3c295163,Hotel Śląsk,April 2026,3,Business,Germany,4.0,Not intended for couples or relaxing weekend trips.,The proximity to the train station was advantageous – it takes about a quarter of an hour to get to the old town.,"Events were announced via booking (after booking, mind you). I assume it's a bit louder inside the building itself, but not that the bass is thumping into the room until 1 a.m. so much that the bed vibrates. And quite honestly, I'm a good sleeper and very understanding, but... Such noise levels are unacceptable, especially given the hotel's policy of quiet hours from 10 pm to 6 am. After I asked for a discount, I was turned away rudely - according to the motto: I would have received an email and could have cancelled. My hairdryer in the room didn't work, neither did the access card to the room on Saturday, and I had to wait three-quarters of an hour at 10 pm to get into my room (no compensation was offered here either). The receptionists seemed more overwhelmed and annoyed than solution-oriented towards the guests. Keep your eyes open when choosing a job - I say this as a former hotel manager in what was then Berlin Mitte. I must commend the cleaning service. The lady was very helpful and also very friendly.

I cannot comment on breakfast and the restaurant - the bar was closed due to the parties. I hadn't booked breakfast - I wanted to have breakfast later in town."
83f786f229b36c9da4b7329b7d23ac3c,Hotel Śląsk,March 2026,3,Business,Poland,6.0,Pleasant,Cleanliness and affordable prices in the restaurant,The hotel's location is sandwiched between the old Silesia stadium and a housing estate. The hotel decor is a bit from the 90s. The sheet had a hole
a2da19af3dff51100f894d99aad556d1,Hotel Śląsk,February 2026,3,Business,Poland,9.0,OK,Location is a great advantage. Wroclaw city center. The view from the restaurant is surprising.,Information about the events will be sent via email after confirmation.
87299574232d8c77c7ce16b6f4cab172,Hotel Śląsk,February 2026,3,Business,Poland,9.0,Superb,A very nice gentleman in the restaurant.,Uncleaned breakfast table.
83f786f229b36c9da4b7329b7d23ac3c,Hotel Śląsk,February 2026,3,Business,Poland,6.0,Pleasant,Tasty breakfasts and lunches.,Very uncomfortable bed. Clogged shower drain
a080ebd9725bf586d0b25de2e30c2ba9,Hotel Śląsk,February 2026,3,Business,Poland,10.0,Exceptional,,"Paid parking, breakfast available at an additional cost"
921680276cef6ed0a71274e528119dcd,Hotel Śląsk,January 2026,3,Business,Poland,6.0,overall good rating of the hotel,large parking lot,paid parking and a very high price for breakfast for this class of hotel
35bc52052558d796181b0a19ef406202,Hotel Śląsk,January 2026,3,Business,Poland,8.0,Nice and pleasant,"Friendly service, nice room","Some ""dishes"" there were old ones at breakfast, e.g. The bread was stale, there was no information about parking costs on booking.com"
daf24a70e972ba3dbd13a4fb584b46b7,Hotel Śląsk,January 2026,3,Business,Poland,7.0,Good,"Kettle, glasses, cups, drinking water, tea, coffee available. The beds are comfortable.","It was extremely hot in the room, it was difficult to sleep."
daf24a70e972ba3dbd13a4fb584b46b7,Hotel Śląsk,December 2025,3,Business,United States,7.0,Good,Affordable,"Small tv, WiFi did not work on 3rd floor.. maybe a vending machine in the lobby would be perfect for guest to buy water bottles or other drinks and snacks."
ec94149c3643d16b3050a94581592187,Hotel Śląsk,December 2025,3,Business,Poland,9.0,Perfect location for someone who doesn't like crowded places. 20min walk from Old Town.,"The room was very nice with great view on gardens and green areas. Bathroom was clean. Bed was a bit soft for me, but that's just me :)","It was good enough to say ""keep up the good work"" and not change anything in particular."
0da4367b1366c360c9e3dfcd57491573,Hotel Śląsk,November 2025,3,Business,Netherlands,7.0,Everything's fine,"Great breakfast. Really huge selection and delicious. Dinner: Roulade with Silesian dumplings... Class... The most delicate Silesian dumplings I've ever eaten, the rest on the plate was delicious too... Housekeeping is nice, as is the rest of the staff. The view from the window onto Rod's gardens is poor but the rest is fine.",No way to adjust the room temperature (or I couldn't find it) and the blanket is too cold.
145ff9287682d598cba84eac0525bcf2,Europeum Hotel,April 2024,3,Business,Poland,7.0,An inconspicuous hotel in a great location and at a reasonable price.,"Very good location, 3 minutes walk from NFM, garage spaces available under the hotel, although the entrance to the garage is a bit narrow.
Quiet room facing the courtyard. Comfortable beds.
Purely. Bottled water (added daily), kettle (tea and coffee) available in the room. Friendly reception staff and courteous cleaning service.
Breakfast ok.","No opening windows and no information about it in the offer :-(
Poorly cooling air conditioning, too warm to sleep and the windows cannot be opened."
02fc14945cbb583cbefefc5337c6d585,Europeum Hotel,October 2024,3,Business,Poland,10.0,I'll be back here again,"I really liked it. The hotel is very clean. Polish service, a big plus! The rooms are very nicely equipped, I will definitely go back there.",The window I had in my room was closed and couldn't be opened. Big minus. I recommend replacing the window frame and installing a normal opening window.
dd1a6e64e4979866c540ea2c52359f15,Europeum Hotel,November 2024,3,Business,Poland,10.0,Exceptional,Great location. Comfortable rooms. Very good breakfasts with coffee from the coffee machine. Helpful staff.,"There is some noise from the street, but it is possible to sleep."
bc59927f07dd90df110523a6759c1ed1,Europeum Hotel,October 2024,3,Business,Czech Republic,8.0,"Very good place to stay, but please be careful when you park.",Very good location because it is easy to go to the city center.,"It was difficult to park a car because the load to parking underground was very narrow.
It was fortune that I chose small car."
f8b8b48bc2d1d2eed56110595eb68455,Europeum Hotel,September 2024,3,Business,Poland,9.0,Superb,"Tasty breakfast, comfortable bed, spacious room, nice and helpful staff.",Entering and exiting the garage may be surprising.
ddf67d56eea99e854fb849a18c626ae4,Europeum Hotel,September 2024,3,Business,Czech Republic,7.0,Good,Good breakfast,Breakfast at 7:00
dd03c94c63e3bc7d7ba3e9a3bb52c96d,Europeum Hotel,July 2024,3,Business,Poland,10.0,Comfort and friendliness - just like at home,"An intimate boutique hotel with a friendly and professional staff who will help you in every situation. Delicious English breakfast - perfectly prepared.Very nice staff and the owner himself, who invites you for delicious pastries at a nearby bakery.I used the sauna and gym - booking option for shots wq10! I highly recommend it",Everything perfect - no flaws
f8b8b48bc2d1d2eed56110595eb68455,Europeum Hotel,July 2024,3,Business,Italy,9.0,Superb,"Friendly staff, excellent and varied breakfast, excellent location, excellent cleanliness.",It was not possible to open the windows or adjust the air conditioning.
f8b8b48bc2d1d2eed56110595eb68455,Europeum Hotel,July 2024,3,Business,Italy,9.0,Superb,"excellent location for walking around the city, comfortable Leto, very convenient parking inside the structure (they let us leave the car even after check out).",room without the possibility of opening the window
fcd23214fb392be5b70c2780bc7a381b,Europeum Hotel,June 2024,3,Business,Germany,7.0,Come again!,Friendly and attentive staff!,Very narrow entrance to the underground parking garage.
